name,old_3cm_scale05_psnr,new_1cm_scale05_psnr,delta_psnr,old_ssim,new_ssim,old_gap_pct,new_gap_pct,new_masked_psnr
003571.png,22.269161501814022,24.54720920915665,2.2780477073426297,0.8089281916618347,0.6795794367790222,57.994556633574,0.35974165162454874,24.561463055269122
003574.png,23.879927235477947,24.362676120571457,0.48274888509351044,0.8417708277702332,0.7922709584236145,33.372348826714806,0.06204873646209386,24.367259031268617
003577.png,22.09220319479655,21.450764684144282,-0.641438510652268,0.7218844294548035,0.7525976896286011,24.302233754512635,0.006768953068592058,21.451586388747593
003580.png,17.127388714393696,13.818607826996931,-3.3087808873967646,0.7263213992118835,0.7166949510574341,10.806633574007218,0.00014101985559566787,13.818603929327342
003583.png,23.426279379061235,17.580402356942457,-5.845877022118778,0.7916411757469177,0.7216842770576477,22.348403655234662,0.012268727436823106,17.5800395310323
003586.png,22.735652692879743,23.31588861179835,0.580235918918607,0.7504703998565674,0.6542218923568726,65.57338673285199,1.5534747292418774,23.326664887960263
003589.png,23.145118866994974,23.633048839334187,0.487929972339213,0.7707903981208801,0.6641291975975037,53.00583822202166,0.965986010830325,23.656332229844704
003592.png,22.580189657338373,24.9409912959276,2.3608016385892263,0.7749555706977844,0.7060578465461731,51.243795126353795,0.5157096119133574,24.981655822874185
003595.png,22.810215818093905,22.334686856233084,-0.47552896186082094,0.7439635992050171,0.7733556032180786,24.284747292418775,0.009166290613718412,22.334870344447882
003598.png,17.905415534974413,14.939593153541619,-2.965822381432794,0.740409255027771,0.7397760152816772,15.056266922382665,0.004935694945848375,14.939405465197185
